Id,Name,Type,Details,ResponseDate,BillNumber
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-12T14:14:51.45,S156
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:30:02.82,S1560
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-19T14:53:38.157,S1561
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T10:11:02.98,S1562
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:59:35.607,S1563
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:39:28.003,S1564
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:36:55.02,S1565
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:32:42.487,S1566
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:28:12.613,S1567
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:27:12.547,S1568
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-20T11:16:54.32,S1569
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-18T19:55:16.963,S157
SLM0,Susan L. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SLM0,2023-01-19T14:58:43.133,S1570
SLM0,Susan L. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SLM0,2023-01-20T14:12:37.33,S1571
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-11T15:04:32.117,S1572
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-11T15:05:55.5,S1573
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-12T16:51:01.757,S1574
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-19T15:21:30.55,S1575
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-20T12:25:11.697,S1576
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-19T21:08:05.827,S1577
PMP0,Pavel M. Payano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMP0,2023-01-12T15:05:31.267,S1578
RLR0,Rebecca L. Rausch,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0,2023-01-13T17:44:56.023,S1579
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-17T21:56:17.713,S158
RLR0,Rebecca L. Rausch,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0,2023-01-13T18:14:16.473,S1580
RLR0,Rebecca L. Rausch,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0,2023-01-18T17:54:27.067,S1581
RLR0,Rebecca L. Rausch,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0,2023-01-18T18:00:10.62,S1582
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T15:45:39.647,S1583
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:13:35.843,S1584
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:15:22.76,S1585
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-17T16:04:56.197,S1586
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-10T12:51:44.273,S1587
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-10T13:07:37.227,S1588
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-10T16:32:50.81,S1589
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-18T21:36:00.01,S159
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-14T22:29:09.88,S1590
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-17T12:22:21.88,S1591
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-19T16:48:29.177,S1592
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-20T15:11:01.847,S1593
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-20T16:11:11.793,S1594
BET0,Bruce E. Tarr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BET0,2023-01-20T16:59:47.83,S1595
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-18T10:13:15.657,S1596
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-18T09:50:01.363,S1597
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-18T13:08:52.24,S1598
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-17T12:45:06.543,S1599
,Public Employee Retirement Administration Commission,4.0,,2023-01-24T14:13:37.013,S16
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-20T14:29:17.497,S160
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-18T15:07:10.727,S1600
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-19T14:07:59.943,S1601
WFT0,Walter F. Timilty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0,2023-01-19T14:48:10.737,S1602
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-12T13:55:18.433,S1603
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-12T14:01:28.41,S1604
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-18T15:32:44.493,S1605
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-19T14:11:10.737,S1606
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-19T19:05:37.37,S1607
JCV0,John C. Velis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCV0,2023-01-20T13:12:59.71,S1608
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-09T14:35:57.42,S1609
JBE0,James B. Eldridge,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0,2023-01-11T10:36:08.927,S161
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-09T14:05:21.487,S1610
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-09T13:52:53.76,S1611
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-09T13:48:54.957,S1612
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-09T11:56:38.467,S1613
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-12T11:42:51.67,S1614
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-12T13:36:54.307,S1615
MDB0,Michael D. Brady,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0,2023-01-20T14:21:28.027,S1616
WNB0,William N. Brownsberger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WNB0,2023-01-17T11:02:09.26,S1617
WNB0,William N. Brownsberger,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WNB0,2023-01-16T13:46:42.543,S1618
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-18T11:54:06.753,S1619
JBE0,James B. Eldridge,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0,2023-01-18T18:29:37.267,S162
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-17T10:02:35.5,S1620
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-17T10:01:58.89,S1621
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-17T10:01:36.82,S1622
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-18T11:49:15.383,S1623
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-18T11:48:03.313,S1624
N_C0,Nick Collins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_C0,2023-01-17T14:24:18.193,S1625
JMC0,Joanne M. Comerford,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JMC0,2023-01-12T11:54:31.983,S1626
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-17T10:34:16.03,S1627
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-17T14:54:35.317,S1628
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-17T14:58:15.763,S1629
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-18T15:08:33.22,S163
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-17T15:03:58.94,S1630
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-18T16:20:05.263,S1631
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-18T17:26:15.673,S1632
BPC0,Brendan P. Crighton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BPC0,2023-01-18T17:05:01.83,S1633
JJC0,John J. Cronin,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJC0,2023-01-11T15:34:12.43,S1634
JJC0,John J. Cronin,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJC0,2023-01-17T14:46:06.603,S1635
JJC0,John J. Cronin,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJC0,2023-01-18T09:27:32.47,S1636
JJC0,John J. Cronin,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJC0,2023-01-18T09:28:33.733,S1637
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-12T14:07:51.237,S1638
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-12T14:09:26.507,S1639
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T15:47:04.067,S164
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-12T14:10:01.68,S1640
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-12T14:12:34.117,S1641
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-18T14:52:38.56,S1642
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-20T10:22:48.88,S1643
JAC0,Julian Cyr,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAC0,2023-01-20T14:39:40.37,S1644
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-11T16:12:17.207,S1645
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-11T12:19:32.023,S1646
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-17T22:11:56.823,S1647
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-17T22:05:37.427,S1648
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-18T21:11:08.747,S1649
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:31:24.423,S165
SND0,Sal N. DiDomenico,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0,2023-01-19T13:28:00.157,S1650
JBE0,James B. Eldridge,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0,2023-01-11T10:14:41.807,S1651
JBE0,James B. Eldridge,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0,2023-01-20T10:37:02.67,S1652
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-17T12:27:15.583,S1653
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-17T12:29:01.53,S1654
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-13T15:54:40.38,S1655
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-13T16:01:50.23,S1656
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-13T21:43:21.983,S1657
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-13T15:59:30.453,S1658
RCF0,Ryan C. Fattman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RCF0,2023-01-18T13:47:52.13,S1659
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:32:13.31,S166
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T11:17:31.553,S1660
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T11:54:34.947,S1661
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T11:20:32.583,S1662
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:46:05.19,S1663
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T11:04:51.01,S1664
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T15:53:27.937,S1665
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:28:59.283,S1666
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:37:07.62,S1667
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:50:28.723,S1668
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:52:54.647,S1669
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T15:51:03.357,S167
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T16:38:01.957,S1670
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T11:25:04.427,S1671
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T11:24:07.883,S1672
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T16:48:03.063,S1673
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T16:49:25.61,S1674
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-20T12:40:50.42,S1675
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-20T12:41:07.91,S1676
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T16:08:33.3,S1677
CFF0,Cindy F. Friedman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CFF0,2023-01-18T09:23:08.787,S1678
CFF0,Cindy F. Friedman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CFF0,2023-01-15T14:48:52.453,S1679
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-19T13:49:47.967,S168
CFF0,Cindy F. Friedman,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CFF0,2023-01-15T14:00:22.5,S1680
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-10T14:25:48.64,S1681
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-10T15:05:50.157,S1682
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-10T15:11:33.997,S1683
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-10T15:31:22.903,S1684
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-10T15:49:11.07,S1685
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-11T11:16:00.04,S1686
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-11T11:29:05.093,S1687
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-19T14:44:59.063,S1688
AMG0,Anne M. Gobi,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0,2023-01-20T11:36:34.113,S1689
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T18:29:27.697,S169
A_G0,Adam Gomez,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/A_G0,2023-01-13T17:05:24.787,S1690
PDJ0,Patricia D. Jehlen,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PDJ0,2023-01-18T12:30:26.59,S1691
JFK0,John F. Keenan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JFK0,2023-01-11T14:32:06.12,S1692
EDJ0,Edward J. Kennedy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/EDJ0,2023-01-12T10:42:28.087,S1693
EDJ0,Edward J. Kennedy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/EDJ0,2023-01-12T10:46:38.59,S1694
EDJ0,Edward J. Kennedy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/EDJ0,2023-01-20T09:22:41.763,S1695
jml0,Jason M. Lewis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jml0,2023-01-11T13:23:38.113,S1696
jml0,Jason M. Lewis,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jml0,2023-01-12T11:03:30.76,S1697
JBL0,Joan B. Lovely,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBL0,2023-01-11T13:23:45.193,S1698
PWM0,Paul W. Mark,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PWM0,2023-01-19T14:12:56.047,S1699
TS29,Temporary Senate Committee on Rules,2.0,http://malegislature.gov/api/GeneralCourts/193/Committees/TS29,2023-02-02T09:54:34.86,S17
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T14:22:54.067,S170
PWM0,Paul W. Mark,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PWM0,2023-01-19T14:45:48.673,S1700
PWM0,Paul W. Mark,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PWM0,2023-01-19T14:19:36.16,S1701
L M0,Liz Miranda,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L%20M0,2023-01-18T19:28:11.193,S1702
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-19T15:27:51.693,S1703
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-19T15:26:13.91,S1704
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-19T14:58:39.36,S1705
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-18T09:40:48.96,S1706
MOM0,Michael O. Moore,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0,2023-01-20T13:14:43.097,S1707
SLM0,Susan L. Moran,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SLM0,2023-01-19T15:09:22.363,S1708
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-11T16:30:25.237,S1709
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-12T14:25:07.083,S171
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-18T20:11:29.61,S1710
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-20T11:16:14.31,S1711
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-20T10:09:12.043,S1712
PMO,Patrick M. O'Connor,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO,2023-01-20T14:20:23.713,S1713
JRO0,Jacob R. Oliveira,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRO0,2023-01-13T15:14:27.45,S1714
JRO0,Jacob R. Oliveira,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRO0,2023-01-14T13:11:40.063,S1715
JRO0,Jacob R. Oliveira,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRO0,2023-01-15T14:50:57.683,S1716
JRO0,Jacob R. Oliveira,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRO0,2023-01-19T17:25:14.43,S1717
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-17T12:59:53.097,S1718
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-17T13:00:23.127,S1719
PRF0,Paul R. Feeney,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0,2023-01-17T14:22:04.517,S172
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-17T13:03:19.693,S1720
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-17T22:19:47.073,S1721
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-17T22:17:07.243,S1722
MRP0,Marc R. Pacheco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0,2023-01-19T20:30:53.797,S1723
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:16:53.393,S1724
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:17:21.843,S1725
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:18:37.177,S1726
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:19:56.913,S1727
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:27:47.333,S1728
MFR0,Michael F. Rush,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MFR0,2023-01-12T16:28:17.557,S1729
BRF0,Barry R. Finegold,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BRF0,2023-01-18T19:43:00.807,S173
